time,acc,bicycling,mixed,sit-stand,sleep,vehicle,walking,CpSB,CpLPA,CpMPA,CpVPA,CpMVPA,MET
2024-07-07 08:31:39.712000+0000 [UTC],63.74100000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:32:09.712000+0000 [UTC],52.561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:32:39.712000+0000 [UTC],52.454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:33:09.712000+0000 [UTC],2.186,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:33:39.712000+0000 [UTC],47.483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:34:09.712000+0000 [UTC],117.414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-07 08:34:39.712000+0000 [UTC],59.772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:35:09.712000+0000 [UTC],52.722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:35:39.712000+0000 [UTC],60.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:36:09.712000+0000 [UTC],31.043999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:36:39.712000+0000 [UTC],42.327999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:37:09.712000+0000 [UTC],16.647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:37:39.712000+0000 [UTC],38.882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:38:09.712000+0000 [UTC],17.094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:38:39.712000+0000 [UTC],40.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:39:09.712000+0000 [UTC],54.785000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:39:39.712000+0000 [UTC],48.826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:40:09.712000+0000 [UTC],16.643,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:40:39.712000+0000 [UTC],48.192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:41:09.712000+0000 [UTC],58.449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-07 08:41:39.712000+0000 [UTC],39.529,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-07 08:42:09.712000+0000 [UTC],15.655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:42:39.712000+0000 [UTC],3.2039999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:43:09.712000+0000 [UTC],6.684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:43:39.712000+0000 [UTC],0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:44:09.712000+0000 [UTC],12.306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:44:39.712000+0000 [UTC],6.061000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:45:09.712000+0000 [UTC],1.907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:45:39.712000+0000 [UTC],4.209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:46:09.712000+0000 [UTC],4.407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:46:39.712000+0000 [UTC],2.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:47:09.712000+0000 [UTC],3.236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:47:39.712000+0000 [UTC],3.184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:48:09.712000+0000 [UTC],3.891,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:48:39.712000+0000 [UTC],1.9689999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:49:09.712000+0000 [UTC],6.919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:49:39.712000+0000 [UTC],0.825,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:50:09.712000+0000 [UTC],1.709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:50:39.712000+0000 [UTC],1.539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:51:09.712000+0000 [UTC],5.836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:51:39.712000+0000 [UTC],20.007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:52:09.712000+0000 [UTC],4.963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:52:39.712000+0000 [UTC],1.717,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:53:09.712000+0000 [UTC],4.5040000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:53:39.712000+0000 [UTC],1.946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:54:09.712000+0000 [UTC],2.4650000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:54:39.712000+0000 [UTC],6.4270000000000005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:55:09.712000+0000 [UTC],5.587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:55:39.712000+0000 [UTC],2.2569999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:56:09.712000+0000 [UTC],2.549,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:56:39.712000+0000 [UTC],3.2720000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:57:09.712000+0000 [UTC],11.610000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:57:39.712000+0000 [UTC],7.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:58:09.712000+0000 [UTC],4.5040000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:58:39.712000+0000 [UTC],4.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:59:09.712000+0000 [UTC],5.868,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 08:59:39.712000+0000 [UTC],6.492999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:00:09.712000+0000 [UTC],4.721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:00:39.712000+0000 [UTC],4.208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:01:09.712000+0000 [UTC],4.166,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:01:39.712000+0000 [UTC],4.2139999999999995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:02:09.712000+0000 [UTC],5.966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:02:39.712000+0000 [UTC],6.542,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:03:09.712000+0000 [UTC],2.7169999999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:03:39.712000+0000 [UTC],4.269,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:04:09.712000+0000 [UTC],1.544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:04:39.712000+0000 [UTC],1.274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:05:09.712000+0000 [UTC],0.906,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:05:39.712000+0000 [UTC],13.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:06:09.712000+0000 [UTC],1.463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:06:39.712000+0000 [UTC],1.649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:07:09.712000+0000 [UTC],1.2329999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:07:39.712000+0000 [UTC],2.645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:08:09.712000+0000 [UTC],1.686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:08:39.712000+0000 [UTC],1.682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:09:09.712000+0000 [UTC],2.597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:09:39.712000+0000 [UTC],1.693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:10:09.712000+0000 [UTC],3.933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:10:39.712000+0000 [UTC],4.278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:11:09.712000+0000 [UTC],4.922000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:11:39.712000+0000 [UTC],3.2039999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:12:09.712000+0000 [UTC],11.293,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:12:39.712000+0000 [UTC],3.337,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:13:09.712000+0000 [UTC],2.637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:13:39.712000+0000 [UTC],3.552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:14:09.712000+0000 [UTC],4.696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:14:39.712000+0000 [UTC],3.444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:15:09.712000+0000 [UTC],3.761,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:15:39.712000+0000 [UTC],42.486000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:16:09.712000+0000 [UTC],19.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:16:39.712000+0000 [UTC],35.426,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:17:09.712000+0000 [UTC],17.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:17:39.712000+0000 [UTC],7.5009999999999994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:18:09.712000+0000 [UTC],13.657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:18:39.712000+0000 [UTC],19.657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:19:09.712000+0000 [UTC],15.537,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:19:39.712000+0000 [UTC],11.052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:20:09.712000+0000 [UTC],13.485000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:20:39.712000+0000 [UTC],11.925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:21:09.712000+0000 [UTC],10.26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:21:39.712000+0000 [UTC],2.944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:22:09.712000+0000 [UTC],2.195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:22:39.712000+0000 [UTC],3.334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:23:09.712000+0000 [UTC],2.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:23:39.712000+0000 [UTC],2.028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:24:09.712000+0000 [UTC],39.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:24:39.712000+0000 [UTC],22.786,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:25:09.712000+0000 [UTC],23.184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:25:39.712000+0000 [UTC],35.291000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:26:09.712000+0000 [UTC],38.591,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:26:39.712000+0000 [UTC],37.324999999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:27:09.712000+0000 [UTC],46.884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:27:39.712000+0000 [UTC],8.202,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:28:09.712000+0000 [UTC],4.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:28:39.712000+0000 [UTC],7.887999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:29:09.712000+0000 [UTC],16.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:29:39.712000+0000 [UTC],16.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:30:09.712000+0000 [UTC],39.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:30:39.712000+0000 [UTC],52.759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:31:09.712000+0000 [UTC],40.533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:31:39.712000+0000 [UTC],45.892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:32:09.712000+0000 [UTC],4.523,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:32:39.712000+0000 [UTC],12.302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:33:09.712000+0000 [UTC],0.619,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:33:39.712000+0000 [UTC],1.557,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:34:09.712000+0000 [UTC],2.1359999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:34:39.712000+0000 [UTC],8.085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:35:09.712000+0000 [UTC],24.959,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:35:39.712000+0000 [UTC],4.029999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:36:09.712000+0000 [UTC],6.891,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:36:39.712000+0000 [UTC],5.558,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:37:09.712000+0000 [UTC],15.684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:37:39.712000+0000 [UTC],4.494,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:38:09.712000+0000 [UTC],6.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:38:39.712000+0000 [UTC],2.222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:39:09.712000+0000 [UTC],0.533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:39:39.712000+0000 [UTC],0.48500000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:40:09.712000+0000 [UTC],0.289,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:40:39.712000+0000 [UTC],0.637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:41:09.712000+0000 [UTC],0.652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:41:39.712000+0000 [UTC],1.055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:42:09.712000+0000 [UTC],0.941,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:42:39.712000+0000 [UTC],9.525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:43:09.712000+0000 [UTC],4.809,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:43:39.712000+0000 [UTC],2.4589999999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:44:09.712000+0000 [UTC],8.942,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:44:39.712000+0000 [UTC],11.725,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:45:09.712000+0000 [UTC],8.305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:45:39.712000+0000 [UTC],3.539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:46:09.712000+0000 [UTC],6.505000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:46:39.712000+0000 [UTC],2.276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:47:09.712000+0000 [UTC],1.869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:47:39.712000+0000 [UTC],12.187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:48:09.712000+0000 [UTC],1.3960000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:48:39.712000+0000 [UTC],0.609,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:49:09.712000+0000 [UTC],8.007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:49:39.712000+0000 [UTC],1.667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:50:09.712000+0000 [UTC],23.594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:50:39.712000+0000 [UTC],24.346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:51:09.712000+0000 [UTC],12.407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:51:39.712000+0000 [UTC],30.726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:52:09.712000+0000 [UTC],80.342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:52:39.712000+0000 [UTC],77.98299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:53:09.712000+0000 [UTC],0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:53:39.712000+0000 [UTC],53.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:54:09.712000+0000 [UTC],3.403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:54:39.712000+0000 [UTC],21.416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:55:09.712000+0000 [UTC],1.2080000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:55:39.712000+0000 [UTC],11.086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:56:09.712000+0000 [UTC],6.628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:56:39.712000+0000 [UTC],6.583,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:57:09.712000+0000 [UTC],0.5199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-07 09:57:39.712000+0000 [UTC],0.074,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
